instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L34-4,Laporte3,8,20,15,0.1875,PCFp,PCFp+STAB,time_limit,6.0,20,601.19,,79,616,5.0,
L34-4,Laporte3,8,20,15,0.1875,PCFp,PCFp+ACC,optimal,5.0,20,7.1,0.0,1,30,5.0,
L34-4,Laporte3,8,20,15,0.1875,PTF,PTF,optimal,5.0,20,1.73,0.0,1,131,5.0,
L34-6,Laporte3,8,20,15,0.2125,PCFp,PCFp,optimal,5.0,20,1.44,0.0,1,25,5.0,
L34-6,Laporte3,8,20,15,0.2125,PCFp,PCFp+HP,optimal,5.000000000000002,20,36.69,0.0,99,630,5.0,
L34-6,Laporte3,8,20,15,0.2125,PCFp,PCFp+MC,optimal,5.0,20,1.17,0.0,1,88,5.0,
L34-6,Laporte3,8,20,15,0.2125,PCFp,PCFp+WS,time_limit,5.999999999999999,20,600.49,,354,3591,5.0,
L34-6,Laporte3,8,20,15,0.2125,PCFp,PCFp+STAB,optimal,5.0,20,8.12,0.0,1,26,5.0,
L34-6,Laporte3,8,20,15,0.2125,PCFp,PCFp+ACC,optimal,5.0,20,31.93,0.0,5,106,5.0,
L34-6,Laporte3,8,20,15,0.2125,PTF,PTF,optimal,5.0,20,2.13,0.0,1,157,5.0,
L7-1,Laporte3,8,20,15,0.3063,PCFp,PCFp,optimal,5.0,20,193.72,0.0,153,1892,5.0,
L7-1,Laporte3,8,20,15,0.3063,PCFp,PCFp+HP,time_limit,6.0,20,600.51,,689,5823,5.000000000000001,
L7-1,Laporte3,8,20,15,0.3063,PCFp,PCFp+MC,optimal,5.0,20,3.56,0.0,5,138,4.999999999999999,
L7-1,Laporte3,8,20,15,0.3063,PCFp,PCFp+WS,optimal,5.0,20,8.91,0.0,12,98,5.0,
L7-1,Laporte3,8,20,15,0.3063,PCFp,PCFp+STAB,time_limit,8.0,20,605.4,,65,1069,5.0,
L7-1,Laporte3,8,20,15,0.3063,PCFp,PCFp+ACC,optimal,5.0,20,6.97,0.0,1,60,5.0,
L7-1,Laporte3,8,20,15,0.3063,PTF,PTF,time_limit,6.0,20,601.55,,49,3178,4.999999999999998,
L5-10,Laporte3,8,20,10,0.3688,PCFp,PCFp,time_limit,23.0,28,600.68,,57,961,10.0,
L5-10,Laporte3,8,20,10,0.3688,PCFp,PCFp+HP,time_limit,23.0,28,602.29,,57,1402,10.0,
L5-10,Laporte3,8,20,10,0.3688,PCFp,PCFp+MC,time_limit,23.0,28,604.1,,57,969,10.0,
L5-10,Laporte3,8,20,10,0.3688,PCFp,PCFp+WS,time_limit,21.0,26,602.41,,64,979,10.0,
L5-10,Laporte3,8,20,10,0.3688,PCFp,PCFp+STAB,time_limit,25.0,28,600.28,,21,667,10.0,
L5-10,Laporte3,8,20,10,0.3688,PCFp,PCFp+ACC,time_limit,23.0,30,633.11,,14,381,10.0,
L5-10,Laporte3,8,20,10,0.3688,PTF,PTF,time_limit,21.0,31,601.19,,9,1049,10.000000000000002,
L6-1,Laporte3,8,20,10,0.4125,PCFp,PCFp,time_limit,29.0,36,601.56,,26,481,9.999999999999996,
L6-1,Laporte3,8,20,10,0.4125,PCFp,PCFp+HP,time_limit,24.0,32,603.04,,41,1099,10.000000000000002,
L6-1,Laporte3,8,20,10,0.4125,PCFp,PCFp+MC,time_limit,29.0,36,604.04,,26,481,9.999999999999996,
L6-1,Laporte3,8,20,10,0.4125,PCFp,PCFp+WS,time_limit,26.0,33,600.95,,18,499,10.000000000000002,
L6-1,Laporte3,8,20,10,0.4125,PCFp,PCFp+STAB,time_limit,33.0,34,609.59,,15,396,9.999999999999996,
L6-1,Laporte3,8,20,10,0.4125,PCFp,PCFp+ACC,time_limit,26.0,33,637.03,,10,234,10.000000000000002,
L6-1,Laporte3,8,20,10,0.4125,PTF,PTF,time_limit,24.0,34,604.16,,8,864,10.000000000000004,
L10-5,Laporte3,8,20,15,0.5437,PCFp,PCFp,time_limit,10.0,24,600.78,,288,5028,5.0,
L10-5,Laporte3,8,20,15,0.5437,PCFp,PCFp+HP,time_limit,11.0,25,600.51,,803,6299,5.000000000000001,
L10-5,Laporte3,8,20,15,0.5437,PCFp,PCFp+MC,time_limit,9.0,24,600.63,,479,10985,5.0,
L10-5,Laporte3,8,20,15,0.5437,PCFp,PCFp+WS,time_limit,10.0,24,600.43,,275,5034,5.0,
L10-5,Laporte3,8,20,15,0.5437,PCFp,PCFp+STAB,time_limit,11.0,25,601.18,,26,1405,5.0,
L10-5,Laporte3,8,20,15,0.5437,PCFp,PCFp+ACC,time_limit,11.0,26,600.65,,86,3734,5.0,
L10-5,Laporte3,8,20,15,0.5437,PTF,PTF,time_limit,13.0,27,603.79,,8,699,5.000000000000005,
L29-2,Laporte3,8,25,10,0.125,PCFp,PCFp,optimal,15.0,25,276.3,0.0,771,6553,15.0,
L29-2,Laporte3,8,25,10,0.125,PCFp,PCFp+HP,time_limit,16.0,25,600.23,,1188,10895,15.0,
L29-2,Laporte3,8,25,10,0.125,PCFp,PCFp+MC,optimal,15.0,25,283.22,0.0,771,6553,15.0,
L29-2,Laporte3,8,25,10,0.125,PCFp,PCFp+WS,optimal,15.0,25,65.03,0.0,181,2809,15.0,
L29-2,Laporte3,8,25,10,0.125,PCFp,PCFp+STAB,optimal,15.0,25,6.0,0.0,9,88,15.0,
L29-2,Laporte3,8,25,10,0.125,PCFp,PCFp+ACC,optimal,15.0,25,7.22,0.0,11,69,15.0,
L29-2,Laporte3,8,25,10,0.125,PTF,PTF,optimal,15.0,25,2.38,0.0,1,186,15.0,
L31-10,Laporte3,8,25,20,0.16,PCFp,PCFp,optimal,5.0,25,2.4,0.0,22,165,5.0,
L31-10,Laporte3,8,25,20,0.16,PCFp,PCFp+HP,optimal,5.0,25,0.26,0.0,1,37,5.0,
L31-10,Laporte3,8,25,20,0.16,PCFp,PCFp+MC,optimal,5.0,25,2.39,0.0,22,165,5.0,
L31-10,Laporte3,8,25,20,0.16,PCFp,PCFp+WS,optimal,5.0,25,0.29,0.0,1,19,5.0,
L31-10,Laporte3,8,25,20,0.16,PCFp,PCFp+STAB,optimal,5.0,25,8.34,0.0,13,138,5.0,
L31-10,Laporte3,8,25,20,0.16,PCFp,PCFp+ACC,optimal,5.0,25,0.81,0.0,1,19,5.0,
L31-10,Laporte3,8,25,20,0.16,PTF,PTF,optimal,5.0,25,2.72,0.0,1,198,5.0,
L28-8,Laporte3,8,25,5,0.165,PCFp,PCFp,optimal,20.0,25,590.6,0.0,266,2904,20.0,
L28-8,Laporte3,8,25,5,0.165,PCFp,PCFp+HP,optimal,20.0,25,2.29,0.0,24,403,20.0,
L28-8,Laporte3,8,25,5,0.165,PCFp,PCFp+MC,optimal,20.0,25,592.24,0.0,266,2904,20.0,
L28-8,Laporte3,8,25,5,0.165,PCFp,PCFp+WS,optimal,20.0,25,385.98,0.0,70,974,20.0,
L28-8,Laporte3,8,25,5,0.165,PCFp,PCFp+STAB,time_limit,22.0,26,601.2,,62,776,20.0,
L28-8,Laporte3,8,25,5,0.165,PCFp,PCFp+ACC,time_limit,24.0,27,601.04,,30,438,20.0,
L28-8,Laporte3,8,25,5,0.165,PTF,PTF,time_limit,21.0,26,600.27,,10,1645,20.00000000000001,
L20-2,Laporte3,8,25,20,0.27,PCFp,PCFp,optimal,5.0,25,489.47,0.0,400,4548,5.0,
L20-2,Laporte3,8,25,20,0.27,PCFp,PCFp+HP,time_limit,6.0,25,600.51,,773,8411,5.0,
L20-2,Laporte3,8,25,20,0.27,PCFp,PCFp+MC,optimal,5.0,25,485.81,0.0,400,4548,5.0,
L20-2,Laporte3,8,25,20,0.27,PCFp,PCFp+WS,time_limit,6.0,25,600.49,,348,6140,4.999999999999999,
L20-2,Laporte3,8,25,20,0.27,PCFp,PCFp+STAB,time_limit,6.0,25,602.72,,449,3823,4.999999999999999,
L20-2,Laporte3,8,25,20,0.27,PCFp,PCFp+ACC,optimal,5.0,25,21.3,0.0,29,400,5.000000000000001,
L20-2,Laporte3,8,25,20,0.27,PTF,PTF,time_limit,6.0,25,600.21,,41,2877,4.999999999999992,
L12-2,Laporte3,8,25,10,0.285,PCFp,PCFp,time_limit,29.0,33,600.29,,47,1080,15.000000000000002,
L12-2,Laporte3,8,25,10,0.285,PCFp,PCFp+HP,time_limit,27.000000000000025,30,602.86,,115,2744,15.0,
L12-2,Laporte3,8,25,10,0.285,PCFp,PCFp+MC,time_limit,29.0,33,601.15,,47,1076,15.000000000000002,
L12-2,Laporte3,8,25,10,0.285,PCFp,PCFp+WS,time_limit,35.0,33,601.93,,32,897,15.0,
L12-2,Laporte3,8,25,10,0.285,PCFp,PCFp+STAB,time_limit,30.0,33,624.78,,24,511,15.000000000000002,
L12-2,Laporte3,8,25,10,0.285,PCFp,PCFp+ACC,time_limit,35.0,33,640.17,,21,558,15.0,
L12-2,Laporte3,8,25,10,0.285,PTF,PTF,time_limit,26.0,36,600.99,,14,1444,15.000000000000005,
L22-10,Laporte3,8,25,20,0.305,PCFp,PCFp,optimal,5.0,25,191.68,0.0,446,5673,5.000000000000003,
L22-10,Laporte3,8,25,20,0.305,PCFp,PCFp+HP,time_limit,7.0,25,600.68,,233,5158,5.0,
L22-10,Laporte3,8,25,20,0.305,PCFp,PCFp+MC,optimal,5.0,25,190.53,0.0,446,5673,5.000000000000003,
L22-10,Laporte3,8,25,20,0.305,PCFp,PCFp+WS,optimal,5.0,25,208.58,0.0,278,3939,5.0,
L22-10,Laporte3,8,25,20,0.305,PCFp,PCFp+STAB,optimal,5.0,25,26.71,0.0,33,475,5.000000000000003,
L22-10,Laporte3,8,25,20,0.305,PCFp,PCFp+ACC,optimal,5.0,25,69.79,0.0,63,899,5.0,
L22-10,Laporte3,8,25,20,0.305,PTF,PTF,optimal,5.0,25,2.4,0.0,1,158,5.0,
L13-3,Laporte3,8,25,10,0.32,PCFp,PCFp,time_limit,34.0,38,602.47,,34,771,15.0,
L13-3,Laporte3,8,25,10,0.32,PCFp,PCFp+HP,time_limit,29.000000000000014,35,604.07,,49,1554,15.000000000000002,
L13-3,Laporte3,8,25,10,0.32,PCFp,PCFp+MC,time_limit,34.0,38,602.44,,34,771,15.0,
L13-3,Laporte3,8,25,10,0.32,PCFp,PCFp+WS,time_limit,32.0,37,603.94,,45,911,15.0,
L13-3,Laporte3,8,25,10,0.32,PCFp,PCFp+STAB,time_limit,34.0,38,640.35,,18,521,15.0,
L13-3,Laporte3,8,25,10,0.32,PCFp,PCFp+ACC,time_limit,32.0,37,600.23,,20,434,15.0,
L13-3,Laporte3,8,25,10,0.32,PTF,PTF,time_limit,28.0,38,601.04,,5,852,15.000000000000002,
L23-3,Laporte3,8,25,20,0.36,PCFp,PCFp,time_limit,8.000000000000002,25,600.83,,104,2553,5.0,
L23-3,Laporte3,8,25,20,0.36,PCFp,PCFp+HP,time_limit,6.0,25,601.23,,229,6218,5.0,
L23-3,Laporte3,8,25,20,0.36,PCFp,PCFp+MC,time_limit,8.000000000000002,25,602.74,,104,2562,5.0,
L23-3,Laporte3,8,25,20,0.36,PCFp,PCFp+WS,time_limit,6.0,25,601.21,,415,5745,5.0,
L23-3,Laporte3,8,25,20,0.36,PCFp,PCFp+STAB,time_limit,10.0,25,601.72,,38,1366,5.0,
L23-3,Laporte3,8,25,20,0.36,PCFp,PCFp+ACC,optimal,4.999999999999999,25,65.03,0.0,60,1039,5.0,
L23-3,Laporte3,8,25,20,0.36,PTF,PTF,time_limit,6.0,26,600.33,,52,3086,4.9999999999999964,
L21-1,Laporte3,8,25,20,0.405,PCFp,PCFp,time_limit,6.0,26,600.45,,132,2804,5.0,
L21-1,Laporte3,8,25,20,0.405,PCFp,PCFp+HP,time_limit,8.0,28,600.4,,123,3109,4.999999999999998,
L21-1,Laporte3,8,25,20,0.405,PCFp,PCFp+MC,time_limit,6.0,26,602.03,,132,2807,5.0,
L21-1,Laporte3,8,25,20,0.405,PCFp,PCFp+WS,time_limit,8.0,26,600.48,,66,1503,4.999999999999999,
L21-1,Laporte3,8,25,20,0.405,PCFp,PCFp+STAB,time_limit,7.0,27,601.0,,41,930,5.0,
L21-1,Laporte3,8,25,20,0.405,PCFp,PCFp+ACC,time_limit,12.0,27,605.34,,22,697,4.999999999999998,
L21-1,Laporte3,8,25,20,0.405,PTF,PTF,time_limit,9.0,28,603.4,,25,1318,4.999999999999998,
L25-9,Laporte3,8,25,20,0.465,PCFp,PCFp,time_limit,8.0,27,602.28,,32,564,5.000000000000001,
L25-9,Laporte3,8,25,20,0.465,PCFp,PCFp+MC,time_limit,8.0,27,603.6,,32,564,5.000000000000001,
L25-9,Laporte3,8,25,20,0.465,PCFp,PCFp+WS,time_limit,9.0,28,603.2,,31,1094,5.0,
L25-9,Laporte3,8,25,20,0.465,PCFp,PCFp+STAB,time_limit,10.000000000000002,27,601.95,,17,470,5.000000000000002,
L25-9,Laporte3,8,25,20,0.465,PCFp,PCFp+ACC,time_limit,9.0,28,601.66,,21,570,5.0,
L25-9,Laporte3,8,25,20,0.465,PTF,PTF,time_limit,8.0,28,602.12,,23,1259,5.000000000000004,
L18-1,Laporte3,8,25,15,0.5,PCFp,PCFp,time_limit,30.0,39,603.12,,16,533,10.0,
L18-1,Laporte3,8,25,15,0.5,PCFp,PCFp+MC,time_limit,30.0,39,605.03,,16,533,10.0,
L18-1,Laporte3,8,25,15,0.5,PCFp,PCFp+WS,time_limit,29.0,39,608.72,,11,493,9.999999999999996,
L18-1,Laporte3,8,25,15,0.5,PCFp,PCFp+STAB,time_limit,30.0,39,605.63,,7,407,10.0,
L18-1,Laporte3,,,,,PCFp,PCFp+ACC,time_limit,,,660.1,,,,,OS timeout
L18-1,Laporte3,8,25,15,0.5,PTF,PTF,time_limit,25.0,40,606.88,,1,581,,
L26-1,Laporte3,8,25,20,0.55,PCFp,PCFp,time_limit,16.0,34,606.16,,16,578,5.000000000000001,
L26-1,Laporte3,8,25,20,0.55,PCFp,PCFp+MC,time_limit,16.0,34,606.9,,16,578,5.000000000000001,
L26-1,Laporte3,8,25,20,0.55,PCFp,PCFp+WS,time_limit,12.0,29,601.52,,49,857,5.0,
L26-1,Laporte3,8,25,20,0.55,PCFp,PCFp+STAB,time_limit,16.0,34,605.62,,19,556,5.000000000000003,
L26-1,Laporte3,8,25,20,0.55,PCFp,PCFp+ACC,time_limit,12.0,29,604.29,,35,655,4.999999999999999,
L26-1,Laporte3,8,25,20,0.55,PTF,PTF,time_limit,12.0,32,601.06,,5,639,5.0000000000000036,
L27-7,Laporte3,8,25,20,0.695,PCFp,PCFp+ACC,time_limit,22.0,37,611.8,,7,367,4.999999999999999,
L1-10,Laporte4,9,15,5,0.2444,PCFp,PCFp+ACC,time_limit,14.0,19,601.25,,617,3867,10.0,
