instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L4-5,Laporte3,8,15,10,0.525,PCFp,PCFp+STAB,time_limit,14.0,24,600.93,,587,2842,5.000000000000001,
L4-5,Laporte3,8,15,10,0.525,PCFp,PCFp+ACC,time_limit,13.0,23,600.27,,573,3824,5.0,
L4-5,Laporte3,,,,,PTF,PTF,time_limit,,,660.1,,,,,OS timeout
L34-2,Laporte3,8,20,15,0.2,PCFp,PCFp,optimal,4.9999999999999964,20,115.43,0.0,112,1189,5.0,
L34-2,Laporte3,8,20,15,0.2,PCFp,PCFp+HP,optimal,5.0,20,216.49,0.0,356,2613,5.000000000000001,
L34-2,Laporte3,8,20,15,0.2,PCFp,PCFp+MC,optimal,5.0,20,1.52,0.0,1,88,5.0,
L34-2,Laporte3,8,20,15,0.2,PCFp,PCFp+WS,optimal,5.0,20,5.87,0.0,9,73,5.0,
L34-2,Laporte3,8,20,15,0.2,PCFp,PCFp+STAB,optimal,5.0,20,41.83,0.0,6,135,5.0,
L34-2,Laporte3,8,20,15,0.2,PCFp,PCFp+ACC,optimal,5.0,20,56.08,0.0,9,191,5.0,
L34-2,Laporte3,8,20,15,0.2,PTF,PTF,optimal,5.0,20,1.97,0.0,1,151,5.0,
L33-7,Laporte3,8,20,10,0.2188,PCFp,PCFp,time_limit,12.0,20,600.35,,561,5964,10.0,
L33-7,Laporte3,8,20,10,0.2188,PCFp,PCFp+HP,time_limit,15.0,20,600.82,,260,4149,10.0,
L33-7,Laporte3,8,20,10,0.2188,PCFp,PCFp+MC,time_limit,12.0,20,600.7,,568,6022,10.0,
L33-7,Laporte3,8,20,10,0.2188,PCFp,PCFp+WS,time_limit,11.0,20,600.19,,849,4733,10.0,
L33-7,Laporte3,8,20,10,0.2188,PCFp,PCFp+STAB,time_limit,13.0,20,600.85,,280,2770,10.0,
L33-7,Laporte3,8,20,10,0.2188,PCFp,PCFp+ACC,time_limit,11.0,20,600.32,,386,4416,10.0,
L33-7,Laporte3,8,20,10,0.2188,PTF,PTF,time_limit,11.0,21,601.74,,31,3692,10.000000000000005,
L5-3,Laporte3,8,20,10,0.3438,PCFp,PCFp,time_limit,22.0,26,600.37,,39,1187,10.0,
L5-3,Laporte3,8,20,10,0.3438,PCFp,PCFp+HP,time_limit,16.999999999999986,25,601.41,,138,2188,10.0,
L5-3,Laporte3,8,20,10,0.3438,PCFp,PCFp+MC,time_limit,22.0,26,600.56,,40,1208,10.0,
L5-3,Laporte3,8,20,10,0.3438,PCFp,PCFp+WS,time_limit,24.000000000000007,27,602.54,,37,1080,10.0,
L5-3,Laporte3,8,20,10,0.3438,PCFp,PCFp+STAB,time_limit,22.0,26,602.37,,27,825,10.0,
L5-3,Laporte3,8,20,10,0.3438,PCFp,PCFp+ACC,time_limit,25.0,28,601.36,,26,808,10.0,
L5-3,Laporte3,8,20,10,0.3438,PTF,PTF,time_limit,17.0,27,600.61,,13,1291,9.999999999999993,
L6-4,Laporte3,8,20,10,0.3875,PCFp,PCFp,time_limit,28.0,33,600.48,,62,865,10.0,
L6-4,Laporte3,8,20,10,0.3875,PCFp,PCFp+HP,time_limit,28.0,33,600.76,,66,1592,10.00000000000001,
L6-4,Laporte3,8,20,10,0.3875,PCFp,PCFp+MC,time_limit,28.0,33,602.08,,62,868,10.0,
L6-4,Laporte3,8,20,10,0.3875,PCFp,PCFp+WS,time_limit,29.0,33,600.76,,36,792,10.000000000000007,
L6-4,Laporte3,8,20,10,0.3875,PCFp,PCFp+STAB,time_limit,28.0,33,602.32,,18,498,10.0,
L6-4,Laporte3,8,20,10,0.3875,PCFp,PCFp+ACC,time_limit,33.0,34,652.81,,22,584,10.000000000000007,
L6-4,Laporte3,8,20,10,0.3875,PTF,PTF,time_limit,23.0,33,602.75,,7,905,9.999999999999995,
L9-7,Laporte3,8,20,15,0.4562,PCFp,PCFp,time_limit,10.0,23,600.49,,317,4849,5.000000000000001,
L9-7,Laporte3,8,20,15,0.4562,PCFp,PCFp+HP,time_limit,6.0,21,600.46,,619,6600,5.000000000000003,
L9-7,Laporte3,8,20,15,0.4562,PCFp,PCFp+MC,optimal,5.0,20,273.65,0.0,215,6514,5.0,
L9-7,Laporte3,8,20,15,0.4562,PCFp,PCFp+WS,time_limit,8.0,21,600.35,,392,4337,5.0,
L9-7,Laporte3,8,20,15,0.4562,PCFp,PCFp+STAB,time_limit,15.0,22,602.25,,33,1104,5.000000000000001,
L9-7,Laporte3,8,20,15,0.4562,PCFp,PCFp+ACC,time_limit,10.0,22,601.86,,74,2436,5.0,
L9-7,Laporte3,8,20,15,0.4562,PTF,PTF,time_limit,9.0,24,602.44,,22,988,4.999999999999999,
L11-10,Laporte3,8,20,15,0.6188,PCFp,PCFp,time_limit,14.0,29,600.3,,447,3653,4.999999999999988,
L11-10,Laporte3,8,20,15,0.6188,PCFp,PCFp+HP,time_limit,14.0,29,600.22,,836,6517,5.0,
L11-10,Laporte3,8,20,15,0.6188,PCFp,PCFp+MC,time_limit,14.0,29,600.23,,612,9422,5.0,
L11-10,Laporte3,8,20,15,0.6188,PCFp,PCFp+WS,time_limit,15.999999999999998,28,600.34,,421,3475,5.0,
L11-10,Laporte3,8,20,15,0.6188,PCFp,PCFp+STAB,time_limit,18.0,29,601.38,,51,1389,4.999999999999999,
L11-10,Laporte3,8,20,15,0.6188,PCFp,PCFp+ACC,time_limit,20.84,30,605.28,,75,1961,5.0,
L11-10,Laporte3,8,20,15,0.6188,PTF,PTF,time_limit,18.0,33,603.74,,1,481,,
L31-1,Laporte3,8,25,20,0.155,PCFp,PCFp,optimal,5.0,25,0.55,0.0,3,26,5.0,
L31-1,Laporte3,8,25,20,0.155,PCFp,PCFp+HP,optimal,5.0,25,0.2,0.0,1,26,5.0,
L31-1,Laporte3,8,25,20,0.155,PCFp,PCFp+MC,optimal,5.0,25,0.55,0.0,3,26,5.0,
L31-1,Laporte3,8,25,20,0.155,PCFp,PCFp+WS,optimal,5.0,25,0.32,0.0,1,26,5.0,
L31-1,Laporte3,8,25,20,0.155,PCFp,PCFp+STAB,optimal,5.0,25,2.03,0.0,3,27,5.0,
L31-1,Laporte3,8,25,20,0.155,PCFp,PCFp+ACC,optimal,5.0,25,0.78,0.0,1,26,5.0,
L31-1,Laporte3,8,25,20,0.155,PTF,PTF,optimal,5.0,25,2.23,0.0,1,179,5.0,
L29-7,Laporte3,8,25,10,0.16,PCFp,PCFp,time_limit,16.0,25,600.19,,924,6968,15.000000000000002,
L29-7,Laporte3,8,25,10,0.16,PCFp,PCFp+HP,optimal,15.0,25,495.81,0.0,620,10164,15.000000000000002,
L29-7,Laporte3,8,25,10,0.16,PCFp,PCFp+MC,time_limit,16.0,25,600.33,,924,7021,15.000000000000002,
L29-7,Laporte3,8,25,10,0.16,PCFp,PCFp+WS,optimal,15.0,25,65.43,0.0,57,1735,15.0,
L29-7,Laporte3,8,25,10,0.16,PCFp,PCFp+STAB,time_limit,16.0,25,607.47,,410,5269,15.0,
L29-7,Laporte3,8,25,10,0.16,PCFp,PCFp+ACC,time_limit,20.0,25,601.15,,166,3571,15.0,
L29-7,Laporte3,8,25,10,0.16,PTF,PTF,time_limit,16.0,26,600.16,,9,884,15.000000000000007,
L19-5,Laporte3,8,25,20,0.215,PCFp,PCFp,optimal,5.0,25,1.22,0.0,12,105,5.0,
L19-5,Laporte3,8,25,20,0.215,PCFp,PCFp+HP,optimal,4.999999999999999,25,320.31,0.0,462,7819,5.0,
L19-5,Laporte3,8,25,20,0.215,PCFp,PCFp+MC,optimal,5.0,25,1.2,0.0,12,105,5.0,
L19-5,Laporte3,8,25,20,0.215,PCFp,PCFp+WS,optimal,5.0,25,0.53,0.0,4,34,5.0,
L19-5,Laporte3,8,25,20,0.215,PCFp,PCFp+STAB,optimal,5.000000000000002,25,181.4,0.0,151,2453,4.999999999999999,
L19-5,Laporte3,8,25,20,0.215,PCFp,PCFp+ACC,optimal,5.0,25,2.53,0.0,4,34,5.0,
L19-5,Laporte3,8,25,20,0.215,PTF,PTF,optimal,5.0,25,2.35,0.0,1,186,5.0,
L22-5,Laporte3,8,25,20,0.275,PCFp,PCFp,optimal,5.0,25,0.77,0.0,7,61,5.0,
L22-5,Laporte3,8,25,20,0.275,PCFp,PCFp+HP,optimal,5.0,25,354.87,0.0,454,6601,5.0,
L22-5,Laporte3,8,25,20,0.275,PCFp,PCFp+MC,optimal,5.0,25,0.89,0.0,7,61,5.0,
L22-5,Laporte3,8,25,20,0.275,PCFp,PCFp+WS,optimal,5.0,25,87.59,0.0,84,2042,5.0,
L22-5,Laporte3,8,25,20,0.275,PCFp,PCFp+STAB,optimal,5.0,25,38.1,0.0,57,533,5.0,
L22-5,Laporte3,8,25,20,0.275,PCFp,PCFp+ACC,optimal,5.000000000000001,25,48.67,0.0,51,922,5.0,
L22-5,Laporte3,8,25,20,0.275,PTF,PTF,optimal,5.0,25,2.37,0.0,1,177,5.0,
L15-6,Laporte3,8,25,15,0.29,PCFp,PCFp,time_limit,16.0,26,600.29,,145,1748,10.000000000000002,
L15-6,Laporte3,8,25,15,0.29,PCFp,PCFp+HP,time_limit,15.0,27,600.19,,206,5559,9.999999999999998,
L15-6,Laporte3,8,25,15,0.29,PCFp,PCFp+MC,time_limit,16.0,26,600.99,,145,1748,10.000000000000002,
L15-6,Laporte3,8,25,15,0.29,PCFp,PCFp+WS,time_limit,15.0,26,600.53,,74,2270,10.0,
L15-6,Laporte3,8,25,15,0.29,PCFp,PCFp+STAB,time_limit,13.0,27,628.28,,132,2336,10.000000000000002,
L15-6,Laporte3,8,25,15,0.29,PCFp,PCFp+ACC,time_limit,17.0,28,608.26,,86,2389,10.0,
L15-6,Laporte3,8,25,15,0.29,PTF,PTF,time_limit,12.0,27,600.65,,22,1270,9.999999999999995,
L22-2,Laporte3,8,25,20,0.315,PCFp,PCFp,time_limit,5.999999999999997,25,600.33,,127,2318,4.999999999999998,
L22-2,Laporte3,8,25,20,0.315,PCFp,PCFp+HP,optimal,5.0,25,5.4,0.0,16,451,5.0,
L22-2,Laporte3,8,25,20,0.315,PCFp,PCFp+MC,time_limit,5.999999999999997,25,601.54,,127,2318,4.999999999999998,
L22-2,Laporte3,8,25,20,0.315,PCFp,PCFp+WS,optimal,5.0,25,12.39,0.0,53,601,5.0,
L22-2,Laporte3,8,25,20,0.315,PCFp,PCFp+STAB,optimal,5.0,25,89.24,0.0,42,883,5.0,
L22-2,Laporte3,8,25,20,0.315,PCFp,PCFp+ACC,time_limit,6.0,25,614.07,,59,1058,5.0,
L22-2,Laporte3,8,25,20,0.315,PTF,PTF,optimal,5.0,25,3.16,0.0,1,161,5.0,
L15-10,Laporte3,8,25,15,0.33,PCFp,PCFp,time_limit,24.0,31,601.36,,109,1508,10.0,
L15-10,Laporte3,8,25,15,0.33,PCFp,PCFp+HP,time_limit,17.0,28,602.86,,145,5586,10.0,
L15-10,Laporte3,8,25,15,0.33,PCFp,PCFp+MC,time_limit,24.0,31,600.17,,109,1515,10.0,
L15-10,Laporte3,8,25,15,0.33,PCFp,PCFp+WS,time_limit,21.0,30,601.68,,101,2113,10.0,
L15-10,Laporte3,8,25,15,0.33,PCFp,PCFp+STAB,time_limit,23.0,29,600.94,,153,1374,10.0,
L15-10,Laporte3,8,25,15,0.33,PCFp,PCFp+ACC,time_limit,19.0,30,605.82,,37,660,10.0,
L15-10,Laporte3,8,25,15,0.33,PTF,PTF,time_limit,16.0,31,603.78,,17,1397,9.999999999999998,
L17-7,Laporte3,8,25,15,0.365,PCFp,PCFp,time_limit,20.0,32,601.86,,67,1402,10.0,
L17-7,Laporte3,8,25,15,0.365,PCFp,PCFp+HP,time_limit,29.0,32,602.5,,48,2129,9.999999999999998,
L17-7,Laporte3,8,25,15,0.365,PCFp,PCFp+MC,time_limit,20.0,32,602.61,,67,1405,10.0,
L17-7,Laporte3,8,25,15,0.365,PCFp,PCFp+WS,time_limit,21.0,30,603.49,,61,1616,10.0,
L17-7,Laporte3,8,25,15,0.365,PCFp,PCFp+STAB,time_limit,20.0,32,620.95,,49,831,9.999999999999998,
L17-7,Laporte3,8,25,15,0.365,PCFp,PCFp+ACC,time_limit,18.0,33,600.89,,73,1358,10.0,
L17-7,Laporte3,8,25,15,0.365,PTF,PTF,time_limit,17.0,32,600.88,,16,1217,9.999999999999991,
L24-6,Laporte3,8,25,20,0.42,PCFp,PCFp,time_limit,7.0,26,600.53,,375,5118,5.0,
L24-6,Laporte3,8,25,20,0.42,PCFp,PCFp+HP,time_limit,9.0,26,601.17,,68,2767,5.0,
L24-6,Laporte3,8,25,20,0.42,PCFp,PCFp+MC,time_limit,7.0,26,600.68,,375,5118,5.0,
L24-6,Laporte3,8,25,20,0.42,PCFp,PCFp+WS,time_limit,8.0,25,603.58,,47,1243,5.0,
L24-6,Laporte3,8,25,20,0.42,PCFp,PCFp+STAB,time_limit,9.0,26,600.77,,52,1840,5.0,
L24-6,Laporte3,8,25,20,0.42,PCFp,PCFp+ACC,time_limit,8.0,25,600.57,,50,1157,5.0,
L24-6,Laporte3,8,25,20,0.42,PTF,PTF,time_limit,6.0,26,600.88,,26,1578,5.0000000000000036,
L24-7,Laporte3,8,25,20,0.49,PCFp,PCFp,time_limit,10.0,28,602.19,,71,2071,5.0,
L24-7,Laporte3,8,25,20,0.49,PCFp,PCFp+HP,time_limit,13.0,29,604.08,,77,2986,5.000000000000004,
L24-7,Laporte3,8,25,20,0.49,PCFp,PCFp+MC,time_limit,10.0,28,601.92,,71,2071,5.0,
L24-7,Laporte3,8,25,20,0.49,PCFp,PCFp+WS,time_limit,14.0,28,601.71,,27,1128,5.000000000000001,
L24-7,Laporte3,8,25,20,0.49,PCFp,PCFp+STAB,time_limit,10.0,28,611.94,,13,918,4.999999999999999,
L24-7,Laporte3,8,25,20,0.49,PCFp,PCFp+ACC,time_limit,13.0,28,601.95,,38,832,5.000000000000001,
L24-7,Laporte3,8,25,20,0.49,PTF,PTF,time_limit,8.0,28,603.17,,18,880,4.99999999999999,
L18-4,Laporte3,8,25,15,0.51,PCFp,PCFp+HP,time_limit,36.0,43,608.99,,11,718,10.000000000000002,
L18-4,Laporte3,8,25,15,0.51,PCFp,PCFp+WS,time_limit,38.0,40,605.67,,11,370,9.999999999999998,
L18-4,Laporte3,,,,,PCFp,PCFp+STAB,time_limit,,,660.1,,,,,OS timeout
L18-4,Laporte3,8,25,15,0.51,PTF,PTF,time_limit,32.0,47,603.64,,1,478,,
L26-3,Laporte3,8,25,20,0.585,PCFp,PCFp+HP,time_limit,10.0,29,602.25,,44,2881,4.999999999999999,
L26-3,Laporte3,8,25,20,0.585,PCFp,PCFp+WS,time_limit,12.0,32,610.8,,30,771,4.999999999999999,
L26-3,Laporte3,8,25,20,0.585,PCFp,PCFp+STAB,time_limit,12.0,31,623.43,,22,898,5.000000000000001,
L26-3,Laporte3,8,25,20,0.585,PTF,PTF,time_limit,13.0,33,606.23,,4,565,5.000000000000001,
