instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L33-4,Laporte3,8,20,10,0.1875,PCFp,PCFp,time_limit,12.0,20,600.35,,987,9081,10.0,
L33-4,Laporte3,8,20,10,0.1875,PCFp,PCFp+HP,time_limit,11.0,20,600.26,,1233,12444,10.0,
L33-4,Laporte3,8,20,10,0.1875,PCFp,PCFp+MC,time_limit,12.0,20,600.33,,983,9081,10.0,
L33-4,Laporte3,8,20,10,0.1875,PCFp,PCFp+WS,optimal,10.0,20,50.76,0.0,181,2042,10.0,
L33-4,Laporte3,8,20,10,0.1875,PCFp,PCFp+STAB,time_limit,12.0,20,600.46,,396,5105,10.0,
L33-4,Laporte3,8,20,10,0.1875,PCFp,PCFp+ACC,optimal,10.0,20,396.87,0.0,443,4229,10.0,
L33-4,Laporte3,8,20,10,0.1875,PTF,PTF,time_limit,11.0,21,600.33,,34,5804,10.0,
L33-3,Laporte3,8,20,10,0.2125,PCFp,PCFp,optimal,10.0,20,318.37,0.0,384,4564,10.0,
L33-3,Laporte3,8,20,10,0.2125,PCFp,PCFp+HP,time_limit,13.0,20,600.24,,769,5771,9.999999999999998,
L33-3,Laporte3,8,20,10,0.2125,PCFp,PCFp+MC,optimal,10.0,20,323.11,0.0,384,4564,10.0,
L33-3,Laporte3,8,20,10,0.2125,PCFp,PCFp+WS,time_limit,18.0,20,601.09,,149,3114,10.0,
L33-3,Laporte3,8,20,10,0.2125,PCFp,PCFp+STAB,time_limit,14.0,20,604.6,,174,2493,10.0,
L33-3,Laporte3,8,20,10,0.2125,PCFp,PCFp+ACC,time_limit,12.0,20,600.65,,125,2992,10.0,
L33-3,Laporte3,8,20,10,0.2125,PTF,PTF,optimal,10.0,20,371.35,0.0,52,5897,10.000000000000002,
L7-3,Laporte3,8,20,15,0.325,PCFp,PCFp,optimal,5.000000000000006,20,177.77,0.0,85,1749,5.0,
L7-3,Laporte3,8,20,15,0.325,PCFp,PCFp+HP,time_limit,6.0,20,600.34,,869,5741,5.000000000000001,
L7-3,Laporte3,8,20,15,0.325,PCFp,PCFp+MC,optimal,5.0,20,293.15,0.0,404,5120,4.999999999999999,
L7-3,Laporte3,8,20,15,0.325,PCFp,PCFp+WS,time_limit,6.0,20,600.58,,613,3040,5.000000000000001,
L7-3,Laporte3,8,20,15,0.325,PCFp,PCFp+STAB,time_limit,11.0,20,601.25,,50,1233,5.0,
L7-3,Laporte3,8,20,15,0.325,PCFp,PCFp+ACC,time_limit,9.0,20,604.89,,79,2319,5.000000000000001,
L7-3,Laporte3,8,20,15,0.325,PTF,PTF,optimal,5.0,20,1.63,0.0,1,118,5.0,
L10-7,Laporte3,8,20,15,0.375,PCFp,PCFp,time_limit,6.999999999999999,21,600.31,,448,4362,5.000000000000001,
L10-7,Laporte3,8,20,15,0.375,PCFp,PCFp+HP,time_limit,6.0,20,600.21,,554,6034,4.999999999999999,
L10-7,Laporte3,8,20,15,0.375,PCFp,PCFp+MC,time_limit,7.0,20,600.53,,679,7759,5.0,
L10-7,Laporte3,8,20,15,0.375,PCFp,PCFp+WS,time_limit,6.0,21,600.57,,408,4766,5.0,
L10-7,Laporte3,8,20,15,0.375,PCFp,PCFp+STAB,time_limit,9.0,21,603.68,,47,1375,5.000000000000001,
L10-7,Laporte3,8,20,15,0.375,PCFp,PCFp+ACC,time_limit,10.0,22,604.55,,81,1095,4.999999999999999,
L10-7,Laporte3,8,20,15,0.375,PTF,PTF,time_limit,8.0,23,600.79,,42,1620,5.000000000000001,
L6-9,Laporte3,8,20,10,0.4313,PCFp,PCFp,time_limit,34.0,36,604.9,,20,480,9.99999999999999,
L6-9,Laporte3,8,20,10,0.4313,PCFp,PCFp+HP,time_limit,28.00000000000002,35,601.62,,46,743,10.0,
L6-9,Laporte3,8,20,10,0.4313,PCFp,PCFp+MC,time_limit,34.0,36,604.41,,20,480,9.99999999999999,
L6-9,Laporte3,8,20,10,0.4313,PCFp,PCFp+WS,time_limit,31.0,38,600.46,,49,581,10.000000000000002,
L6-9,Laporte3,8,20,10,0.4313,PCFp,PCFp+STAB,time_limit,34.0,36,600.51,,14,363,9.99999999999999,
L6-9,Laporte3,8,20,10,0.4313,PCFp,PCFp+ACC,time_limit,32.0,38,632.88,,9,207,10.000000000000002,
L6-9,Laporte3,8,20,10,0.4313,PTF,PTF,time_limit,26.0,36,603.15,,7,819,9.999999999999998,
L10-10,Laporte3,8,20,15,0.55,PCFp,PCFp,time_limit,13.0,26,600.31,,315,4703,5.000000000000004,
L10-10,Laporte3,8,20,15,0.55,PCFp,PCFp+MC,time_limit,13.0,27,600.52,,532,10249,5.000000000000003,
L10-10,Laporte3,8,20,15,0.55,PCFp,PCFp+WS,time_limit,13.0,26,600.34,,313,4296,5.000000000000001,
L10-10,Laporte3,8,20,15,0.55,PCFp,PCFp+ACC,time_limit,15.0,26,601.2,,93,2519,5.000000000000001,
L10-10,Laporte3,8,20,15,0.55,PTF,PTF,time_limit,16.0,31,607.94,,4,531,5.000000000000004,
L28-2,Laporte3,8,25,5,0.125,PCFp,PCFp,optimal,20.0,25,3.44,0.0,23,244,20.0,
L28-2,Laporte3,8,25,5,0.125,PCFp,PCFp+MC,optimal,20.0,25,3.43,0.0,23,244,20.0,
L28-2,Laporte3,8,25,5,0.125,PCFp,PCFp+WS,optimal,20.0,25,14.99,0.0,56,742,20.0,
L28-2,Laporte3,8,25,5,0.125,PCFp,PCFp+ACC,optimal,20.0,25,4.9,0.0,9,101,20.0,
L28-2,Laporte3,8,25,5,0.125,PTF,PTF,optimal,20.0,25,2.71,0.0,1,188,20.0,
L31-6,Laporte3,8,25,20,0.16,PCFp,PCFp,optimal,5.0,25,0.33,0.0,1,26,5.0,
L31-6,Laporte3,8,25,20,0.16,PCFp,PCFp+MC,optimal,5.0,25,0.33,0.0,1,26,5.0,
L31-6,Laporte3,8,25,20,0.16,PCFp,PCFp+WS,optimal,5.0,25,0.3,0.0,1,19,5.0,
L31-6,Laporte3,8,25,20,0.16,PCFp,PCFp+ACC,optimal,5.0,25,0.8,0.0,1,19,5.0,
L31-6,Laporte3,8,25,20,0.16,PTF,PTF,optimal,5.0,25,2.44,0.0,1,185,5.0,
L28-9,Laporte3,8,25,5,0.165,PCFp,PCFp,time_limit,21.0,26,601.18,,271,1671,20.0,
L28-9,Laporte3,8,25,5,0.165,PCFp,PCFp+MC,time_limit,21.0,26,601.48,,271,1677,20.0,
L28-9,Laporte3,8,25,5,0.165,PCFp,PCFp+WS,time_limit,21.0,26,601.87,,282,2865,20.0,
L28-9,Laporte3,8,25,5,0.165,PCFp,PCFp+ACC,time_limit,21.0,26,606.83,,120,1231,20.0,
L28-9,Laporte3,8,25,5,0.165,PTF,PTF,time_limit,23.0,28,601.26,,13,2475,20.000000000000007,
L12-1,Laporte3,8,25,10,0.27,PCFp,PCFp,time_limit,34.0,32,601.0,,62,1338,15.0,
L12-1,Laporte3,8,25,10,0.27,PCFp,PCFp+MC,time_limit,34.0,32,601.98,,62,1338,15.0,
L12-1,Laporte3,8,25,10,0.27,PCFp,PCFp+WS,time_limit,22.0,31,600.26,,89,1461,15.0,
L12-1,Laporte3,8,25,10,0.27,PCFp,PCFp+ACC,time_limit,26.0,32,643.0,,102,734,15.0,
L12-1,Laporte3,8,25,10,0.27,PTF,PTF,time_limit,22.0,32,602.01,,10,1325,14.999999999999982,
L12-8,Laporte3,8,25,10,0.285,PCFp,PCFp,time_limit,32.0,32,600.94,,22,740,15.0,
L12-8,Laporte3,8,25,10,0.285,PCFp,PCFp+MC,time_limit,32.0,32,602.42,,22,741,15.0,
L12-8,Laporte3,8,25,10,0.285,PCFp,PCFp+WS,time_limit,33.0,33,603.3,,27,656,15.0,
L12-8,Laporte3,8,25,10,0.285,PCFp,PCFp+ACC,time_limit,33.0,33,650.27,,21,666,15.0,
L12-8,Laporte3,8,25,10,0.285,PTF,PTF,time_limit,24.0,34,601.35,,8,1082,14.999999999999995,
L16-7,Laporte3,8,25,15,0.305,PCFp,PCFp,time_limit,20.0,26,604.1,,46,1583,10.0,
L16-7,Laporte3,8,25,15,0.305,PCFp,PCFp+MC,time_limit,20.0,26,603.01,,46,1589,10.0,
L16-7,Laporte3,8,25,15,0.305,PCFp,PCFp+WS,time_limit,14.0,26,600.45,,97,2148,10.000000000000002,
L16-7,Laporte3,8,25,15,0.305,PCFp,PCFp+ACC,time_limit,21.0,26,602.19,,18,943,10.000000000000002,
L16-7,Laporte3,8,25,15,0.305,PTF,PTF,time_limit,11.0,26,600.29,,29,2291,10.000000000000012,
L16-1,Laporte3,8,25,15,0.325,PCFp,PCFp,time_limit,19.0,27,601.76,,69,1735,9.999999999999998,
L16-1,Laporte3,8,25,15,0.325,PCFp,PCFp+MC,time_limit,19.0,27,602.49,,69,1735,9.999999999999998,
L16-1,Laporte3,8,25,15,0.325,PCFp,PCFp+WS,time_limit,23.0,30,600.22,,48,1202,10.0,
L16-1,Laporte3,8,25,15,0.325,PCFp,PCFp+ACC,time_limit,23.0,30,623.94,,35,962,10.0,
L16-1,Laporte3,8,25,15,0.325,PTF,PTF,time_limit,17.0,32,602.56,,28,2129,10.000000000000005,
L23-8,Laporte3,8,25,20,0.36,PCFp,PCFp,time_limit,6.0,25,602.3,,216,3823,5.0,
L23-8,Laporte3,8,25,20,0.36,PCFp,PCFp+MC,time_limit,6.0,25,601.4,,216,3821,5.0,
L23-8,Laporte3,8,25,20,0.36,PCFp,PCFp+WS,time_limit,8.0,25,602.19,,89,1727,5.0,
L23-8,Laporte3,8,25,20,0.36,PCFp,PCFp+ACC,time_limit,8.0,25,600.78,,59,1701,4.999999999999999,
L23-8,Laporte3,8,25,20,0.36,PTF,PTF,time_limit,6.0,26,605.04,,42,2178,5.000000000000001,
