instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L10-1,Laporte3,8,20,15,0.525,PCFp,PCFp+ACC,time_limit,16.0,27,600.79,,73,2610,4.999999999999999,
L10-1,Laporte3,8,20,15,0.525,PTF,PTF,time_limit,15.0,30,605.65,,7,636,5.000000000000001,
L11-9,Laporte3,8,20,15,0.6562,PCFp,PCFp,time_limit,16.0,28,600.4,,312,3842,5.0,
L11-9,Laporte3,8,20,15,0.6562,PCFp,PCFp+HP,time_limit,14.0,29,600.25,,772,9146,4.999999999999998,
L11-9,Laporte3,8,20,15,0.6562,PCFp,PCFp+MC,time_limit,14.999999999999998,29,600.47,,546,11627,5.000000000000001,
L11-9,Laporte3,8,20,15,0.6562,PCFp,PCFp+WS,time_limit,14.0,29,600.3,,304,4587,5.0,
L11-9,Laporte3,8,20,15,0.6562,PCFp,PCFp+STAB,time_limit,21.0,36,600.36,,42,1230,5.0,
L11-9,Laporte3,8,20,15,0.6562,PCFp,PCFp+ACC,time_limit,18.0,33,602.56,,67,3005,5.000000000000001,
L11-9,Laporte3,8,20,15,0.6562,PTF,PTF,time_limit,19.0,34,600.73,,1,462,,
L30-7,Laporte3,8,25,15,0.155,PCFp,PCFp,time_limit,11.0,25,600.24,,818,11279,10.0,
L30-7,Laporte3,8,25,15,0.155,PCFp,PCFp+HP,optimal,10.000000000000004,25,79.31,0.0,201,5229,10.0,
L30-7,Laporte3,8,25,15,0.155,PCFp,PCFp+MC,time_limit,11.0,25,600.36,,827,11284,10.0,
L31-9,Laporte3,8,25,20,0.165,PCFp,PCFp+HP,optimal,5.0,25,0.32,0.0,1,33,5.0,
L12-3,Laporte3,8,25,10,0.25,PCFp,PCFp+HP,time_limit,28.0,29,603.38,,159,3671,15.0,
L13-10,Laporte3,8,25,10,0.275,PCFp,PCFp+HP,time_limit,24.0,30,601.34,,53,2999,15.0,
L22-4,Laporte3,8,25,20,0.295,PCFp,PCFp+HP,optimal,5.0,25,34.24,0.0,73,2551,5.0,
L22-8,Laporte3,8,25,20,0.32,PCFp,PCFp+HP,time_limit,7.000000000000001,25,601.08,,158,4212,5.0,
L13-4,Laporte3,8,25,10,0.34,PCFp,PCFp+HP,time_limit,35.0,43,600.94,,39,1507,15.0,
L23-4,Laporte3,8,25,20,0.39,PCFp,PCFp+HP,time_limit,8.0,25,604.38,,354,6750,4.999999999999999,
L24-4,Laporte3,8,25,20,0.45,PCFp,PCFp+HP,time_limit,11.0,28,601.59,,37,2222,5.0,
L25-8,Laporte3,8,25,20,0.495,PCFp,PCFp+HP,time_limit,12.0,28,602.91,,65,2904,4.999999999999998,
L21-4,Laporte3,8,25,20,0.525,PCFp,PCFp+HP,time_limit,17.0,32,602.81,,24,1862,5.000000000000002,
