instance,benchmark_set,J,T,C,density,solver,config,status,obj,obj_ktns,time_s,gap_pct,nodes,ncols,root_lp_bound,notes
L6-6,Laporte3,8,20,10,0.375,PTF,PTF,time_limit,22.0,32,602.2,,11,1013,9.999999999999996,
L5-1,Laporte3,8,20,10,0.4375,PCFp,PCFp,time_limit,29.0,33,603.37,,30,574,10.0,
L5-1,Laporte3,8,20,10,0.4375,PCFp,PCFp+HP,time_limit,26.999999999999996,36,604.04,,24,565,10.000000000000004,
L5-1,Laporte3,8,20,10,0.4375,PCFp,PCFp+MC,time_limit,29.0,33,600.19,,29,570,10.0,
L5-1,Laporte3,8,20,10,0.4375,PCFp,PCFp+WS,time_limit,31.0,37,602.4,,36,561,10.000000000000002,
L5-1,Laporte3,8,20,10,0.4375,PCFp,PCFp+STAB,time_limit,29.0,33,638.41,,13,282,10.0,
L5-1,Laporte3,8,20,10,0.4375,PCFp,PCFp+ACC,time_limit,31.0,37,630.25,,13,300,10.000000000000002,
L5-1,Laporte3,8,20,10,0.4375,PTF,PTF,time_limit,27.0,37,606.02,,3,811,10.0,
L11-2,Laporte3,8,20,15,0.5938,PCFp,PCFp,time_limit,13.0,27,600.75,,288,4707,5.0,
L11-2,Laporte3,8,20,15,0.5938,PCFp,PCFp+HP,time_limit,13.0,27,600.25,,678,9061,5.0,
L11-2,Laporte3,8,20,15,0.5938,PCFp,PCFp+MC,time_limit,12.0,27,600.41,,537,11684,5.0,
L11-2,Laporte3,8,20,15,0.5938,PCFp,PCFp+WS,time_limit,13.0,26,600.47,,335,4244,4.999999999999998,
L11-2,Laporte3,8,20,15,0.5938,PCFp,PCFp+STAB,time_limit,13.999999999999998,28,600.62,,59,1381,5.0,
L11-2,Laporte3,8,20,15,0.5938,PCFp,PCFp+ACC,time_limit,12.0,27,605.9,,57,4073,5.000000000000001,
L11-2,Laporte3,8,20,15,0.5938,PTF,PTF,time_limit,14.0,29,607.66,,3,526,4.999999999999999,
L30-3,Laporte3,8,25,15,0.13,PCFp,PCFp,optimal,10.0,25,7.36,0.0,63,439,10.0,
L30-3,Laporte3,8,25,15,0.13,PCFp,PCFp+HP,optimal,10.000000000000002,25,20.49,0.0,164,950,10.0,
L30-3,Laporte3,8,25,15,0.13,PCFp,PCFp+MC,optimal,10.0,25,7.23,0.0,63,439,10.0,
L30-3,Laporte3,8,25,15,0.13,PCFp,PCFp+WS,optimal,10.0,25,0.28,0.0,1,31,10.0,
L30-3,Laporte3,8,25,15,0.13,PCFp,PCFp+STAB,optimal,10.0,25,13.46,0.0,24,90,10.0,
L30-3,Laporte3,8,25,15,0.13,PCFp,PCFp+ACC,optimal,10.0,25,0.94,0.0,1,31,10.0,
L30-3,Laporte3,8,25,15,0.13,PTF,PTF,optimal,10.0,25,2.17,0.0,1,180,10.0,
L30-6,Laporte3,8,25,15,0.16,PCFp,PCFp,optimal,10.0,25,224.99,0.0,198,7354,10.0,
L30-6,Laporte3,8,25,15,0.16,PCFp,PCFp+HP,time_limit,11.0,25,600.56,,695,14102,10.0,
L30-6,Laporte3,8,25,15,0.16,PCFp,PCFp+MC,optimal,10.0,25,226.38,0.0,198,7354,10.0,
L30-6,Laporte3,8,25,15,0.16,PCFp,PCFp+WS,optimal,10.0,25,2.25,0.0,29,114,10.0,
L30-6,Laporte3,8,25,15,0.16,PCFp,PCFp+STAB,optimal,10.0,25,124.68,0.0,99,2410,10.0,
L30-6,Laporte3,8,25,15,0.16,PCFp,PCFp+ACC,optimal,9.999999999999998,25,46.5,0.0,74,400,10.0,
L30-6,Laporte3,8,25,15,0.16,PTF,PTF,optimal,10.0,25,2.29,0.0,1,177,10.0,
L30-4,Laporte3,8,25,15,0.17,PCFp,PCFp,optimal,10.0,25,205.92,0.0,383,7026,10.0,
L30-4,Laporte3,8,25,15,0.17,PCFp,PCFp+HP,time_limit,11.0,25,600.36,,922,11444,10.0,
L30-4,Laporte3,8,25,15,0.17,PCFp,PCFp+MC,optimal,10.0,25,204.33,0.0,383,7026,10.0,
L30-4,Laporte3,8,25,15,0.17,PCFp,PCFp+WS,time_limit,11.0,25,600.24,,604,10454,10.0,
L30-4,Laporte3,8,25,15,0.17,PCFp,PCFp+STAB,optimal,10.0,25,84.08,0.0,144,711,10.0,
L30-4,Laporte3,8,25,15,0.17,PCFp,PCFp+ACC,optimal,10.0,25,18.18,0.0,23,308,10.0,
L30-4,Laporte3,8,25,15,0.17,PTF,PTF,optimal,10.0,25,1.92,0.0,1,162,10.0,
L12-6,Laporte3,8,25,10,0.27,PCFp,PCFp,time_limit,28.0,29,602.74,,146,1451,15.000000000000005,
L12-6,Laporte3,8,25,10,0.27,PCFp,PCFp+HP,time_limit,24.0,32,603.9,,91,3067,15.0,
L12-6,Laporte3,8,25,10,0.27,PCFp,PCFp+MC,time_limit,28.0,29,601.76,,146,1451,15.000000000000005,
L12-6,Laporte3,8,25,10,0.27,PCFp,PCFp+WS,time_limit,27.0,32,600.42,,42,986,15.0,
L12-6,Laporte3,8,25,10,0.27,PCFp,PCFp+STAB,time_limit,24.0,29,632.66,,103,889,15.000000000000005,
L12-6,Laporte3,8,25,10,0.27,PCFp,PCFp+ACC,time_limit,27.0,32,640.37,,19,375,15.0,
L12-6,Laporte3,8,25,10,0.27,PTF,PTF,time_limit,22.0,32,603.69,,13,1464,14.999999999999998,
L22-6,Laporte3,8,25,20,0.29,PCFp,PCFp,optimal,5.0,25,11.72,0.0,33,517,5.0,
L22-6,Laporte3,8,25,20,0.29,PCFp,PCFp+HP,optimal,5.0,25,31.06,0.0,104,2127,4.999999999999999,
L22-6,Laporte3,8,25,20,0.29,PCFp,PCFp+MC,optimal,5.0,25,11.68,0.0,33,517,5.0,
L22-6,Laporte3,8,25,20,0.29,PCFp,PCFp+WS,time_limit,6.0,25,601.31,,321,5069,5.0,
L22-6,Laporte3,8,25,20,0.29,PCFp,PCFp+STAB,time_limit,6.0,25,600.18,,172,2497,5.0,
L22-6,Laporte3,8,25,20,0.29,PCFp,PCFp+ACC,time_limit,8.0,25,614.82,,31,1256,5.0,
L22-6,Laporte3,8,25,20,0.29,PTF,PTF,optimal,5.0,25,2.35,0.0,1,178,5.0,
L22-1,Laporte3,8,25,20,0.31,PCFp,PCFp,optimal,5.0,25,9.0,0.0,18,244,5.0,
L22-1,Laporte3,8,25,20,0.31,PCFp,PCFp+HP,time_limit,6.0,25,600.18,,400,5807,5.0,
L22-1,Laporte3,8,25,20,0.31,PCFp,PCFp+MC,optimal,5.0,25,9.3,0.0,18,244,5.0,
L22-1,Laporte3,8,25,20,0.31,PCFp,PCFp+WS,time_limit,9.0,25,600.19,,122,2732,5.0,
L22-1,Laporte3,8,25,20,0.31,PCFp,PCFp+STAB,optimal,5.0,25,20.27,0.0,22,405,5.0,
L22-1,Laporte3,8,25,20,0.31,PCFp,PCFp+ACC,time_limit,9.0,25,614.82,,77,2101,5.0,
L22-1,Laporte3,8,25,20,0.31,PTF,PTF,optimal,5.0,25,2.44,0.0,1,164,5.0,
L13-2,Laporte3,8,25,10,0.325,PCFp,PCFp,time_limit,34.0,41,602.29,,33,542,15.000000000000002,
L13-2,Laporte3,8,25,10,0.325,PCFp,PCFp+HP,time_limit,38.0,41,601.91,,57,1893,15.0,
L13-2,Laporte3,8,25,10,0.325,PCFp,PCFp+MC,time_limit,34.0,41,602.68,,33,542,15.000000000000002,
L13-2,Laporte3,8,25,10,0.325,PCFp,PCFp+WS,time_limit,36.0,39,602.55,,28,657,15.0,
L13-2,Laporte3,8,25,10,0.325,PCFp,PCFp+STAB,time_limit,38.0,41,617.23,,15,318,15.000000000000002,
L13-2,Laporte3,8,25,10,0.325,PCFp,PCFp+ACC,time_limit,36.0,39,601.49,,13,412,15.0,
L13-2,Laporte3,8,25,10,0.325,PTF,PTF,time_limit,31.0,41,603.84,,5,940,14.999999999999998,
L20-10,Laporte3,8,25,20,0.365,PCFp,PCFp,optimal,5.0,25,330.79,0.0,57,1335,5.0,
L20-10,Laporte3,8,25,20,0.365,PCFp,PCFp+HP,time_limit,13.0,25,602.56,,163,4856,4.999999999999999,
L20-10,Laporte3,8,25,20,0.365,PCFp,PCFp+MC,optimal,5.0,25,330.88,0.0,57,1335,5.0,
L20-10,Laporte3,8,25,20,0.365,PCFp,PCFp+WS,time_limit,8.0,25,602.86,,74,1669,5.0,
L20-10,Laporte3,8,25,20,0.365,PCFp,PCFp+STAB,time_limit,10.0,26,604.0,,82,1667,5.0,
L20-10,Laporte3,8,25,20,0.365,PCFp,PCFp+ACC,time_limit,7.0,25,608.56,,94,2328,5.0,
L20-10,Laporte3,8,25,20,0.365,PTF,PTF,time_limit,6.0,26,601.52,,28,2116,4.999999999999996,
L21-9,Laporte3,8,25,20,0.415,PCFp,PCFp,time_limit,7.000000000000001,25,601.2,,59,1207,5.0,
L21-9,Laporte3,8,25,20,0.415,PCFp,PCFp+HP,time_limit,7.000000000000001,25,600.53,,107,2963,5.000000000000001,
L21-9,Laporte3,8,25,20,0.415,PCFp,PCFp+MC,time_limit,7.000000000000001,25,602.33,,59,1207,5.0,
L21-9,Laporte3,8,25,20,0.415,PCFp,PCFp+STAB,time_limit,10.0,26,603.29,,37,739,5.0,
L21-9,Laporte3,8,25,20,0.415,PCFp,PCFp+ACC,time_limit,8.0,27,601.89,,80,2314,5.0,
L21-9,Laporte3,8,25,20,0.415,PTF,PTF,time_limit,9.0,29,603.33,,18,1058,5.000000000000005,
L24-8,Laporte3,8,25,20,0.485,PCFp,PCFp,time_limit,11.0,28,600.9,,65,1365,5.0,
L24-8,Laporte3,8,25,20,0.485,PCFp,PCFp+HP,time_limit,19.0,28,601.52,,15,1206,5.000000000000001,
L24-8,Laporte3,8,25,20,0.485,PCFp,PCFp+MC,time_limit,11.0,28,602.59,,65,1365,5.0,
L24-8,Laporte3,8,25,20,0.485,PCFp,PCFp+STAB,time_limit,11.0,28,604.85,,20,603,5.0,
L24-8,Laporte3,8,25,20,0.485,PTF,PTF,time_limit,9.0,29,605.89,,8,672,5.0000000000000036,
L18-6,Laporte3,8,25,15,0.505,PCFp,PCFp,time_limit,39.0,42,601.02,,13,415,10.0,
L18-6,Laporte3,8,25,15,0.505,PCFp,PCFp+HP,time_limit,33.0,42,602.27,,10,684,10.0,
L18-6,Laporte3,8,25,15,0.505,PCFp,PCFp+MC,time_limit,39.0,42,601.5,,13,415,10.0,
L18-6,Laporte3,8,25,15,0.505,PCFp,PCFp+STAB,time_limit,39.0,42,635.55,,8,168,10.0,
L18-6,Laporte3,8,25,15,0.505,PTF,PTF,time_limit,32.0,47,614.09,,1,455,,
L21-7,Laporte3,8,25,20,0.565,PCFp,PCFp,time_limit,17.0,34,607.18,,19,538,5.000000000000003,
L21-7,Laporte3,8,25,20,0.565,PCFp,PCFp+MC,time_limit,17.0,34,606.87,,19,538,5.000000000000003,
L21-7,Laporte3,8,25,20,0.565,PCFp,PCFp+STAB,time_limit,17.0,34,651.13,,10,405,5.000000000000002,
L21-7,Laporte3,8,25,20,0.565,PTF,PTF,time_limit,14.0,34,600.75,,2,508,5.000000000000002,
L27-6,Laporte3,8,25,20,0.705,PCFp,PCFp,time_limit,19.0,36,608.22,,10,440,4.999999999999998,
L27-6,Laporte3,8,25,20,0.705,PCFp,PCFp+MC,time_limit,19.0,36,606.36,,10,440,4.999999999999998,
L1-4,Laporte4,9,15,5,0.2519,PCFp,PCFp,time_limit,13.0,18,600.31,,5561,6176,10.0,
L1-4,Laporte4,9,15,5,0.2519,PCFp,PCFp+MC,time_limit,13.0,18,600.28,,5525,8535,10.0,
